PERMIT,HARVDATE,RED,KING,COHO,PINK,CHUM,FLOUNDER,FISHERY
23881,7/11/2016,0,0,0,0,0,0,KENAI
23881,7/12/2016,0,0,0,0,0,0,KENAI
23881,7/13/2016,0,0,0,0,0,0,KENAI
23882,7/28/2016,8,0,0,0,0,0,KENAI
23883,6/30/2016,1,0,0,0,0,0,KASILOF
23883,7/9/2016,1,0,0,0,0,0,KASILOF
23884,7/10/2016,4,0,0,0,0,0,KENAI
23884,7/23/2016,15,0,0,3,0,0,KENAI
23886,6/27/2016,3,0,0,0,0,0,KASILOF
23887,6/26/2016,9,0,0,0,0,0,KASILOF
23887,6/27/2016,10,0,0,0,0,0,KASILOF
23889,6/29/2016,2,0,0,0,0,0,KASILOF
23890,7/27/2016,29,0,0,0,0,0,KENAI
23891,7/3/2016,6,0,0,0,0,0,KASILOF
23891,7/4/2016,3,0,0,0,0,0,KASILOF
23891,7/17/2016,5,0,0,0,0,0,KASILOF
23891,7/18/2016,15,0,0,0,0,0,UNKNOWN
23891,7/25/2016,6,0,0,0,0,0,UNKNOWN
23892,7/8/2016,3,0,0,0,0,0,KASILOF
23892,7/10/2016,10,0,0,0,0,0,KASILOF
23892,7/22/2016,7,0,0,0,0,0,KENAI
23892,7/29/2016,2,0,0,0,0,0,KENAI
23892,7/31/2016,5,0,0,0,0,0,KENAI
23893,7/27/2016,8,0,0,0,1,0,KENAI
23893,7/30/2016,1,0,0,0,0,0,KENAI
23893,7/31/2016,4,0,0,0,0,0,KENAI
23894,7/30/2016,2,0,0,0,0,0,KENAI
23896,7/21/2016,16,0,0,0,0,0,KENAI
23896,7/25/2016,10,0,0,1,0,0,KENAI
23896,7/27/2016,12,0,0,1,0,0,KENAI
23896,7/31/2016,9,0,0,1,0,0,KENAI
23897,7/14/2016,25,0,0,0,0,0,KENAI
23898,7/20/2016,8,0,0,0,0,0,KASILOF
23898,7/28/2016,11,0,0,0,0,0,KASILOF
23899,7/22/2016,10,0,0,0,0,0,KENAI
23904,6/21/2016,18,0,0,0,0,0,KASILOF
23909,7/4/2016,0,0,0,0,0,0,KASILOF
23910,7/18/2016,10,0,0,0,0,0,KENAI
23910,7/24/2016,15,0,0,0,0,0,KENAI
23912,7/19/2016,3,0,0,0,0,0,KENAI
23912,7/23/2016,13,0,0,0,0,0,KENAI
23913,7/18/2016,0,0,0,0,0,0,KENAI
23916,7/24/2016,10,0,0,0,0,0,KENAI
23916,7/29/2016,7,0,0,0,0,0,KENAI
23918,7/14/2016,10,0,0,0,0,0,KENAI
23918,7/20/2016,1,0,0,0,0,0,KENAI
23918,7/21/2016,11,0,0,0,0,0,KENAI
23921,6/30/2016,1,0,0,0,0,0,KASILOF
23922,7/16/2016,1,0,0,0,0,0,KASILOF
23924,7/10/2016,10,0,0,0,0,0,KENAI
23928,7/11/2016,8,0,0,0,0,0,KENAI
23928,7/17/2016,9,0,0,0,0,0,KENAI
23928,7/27/2016,18,0,0,0,0,0,KENAI
23930,7/3/2016,7,0,0,0,0,0,KASILOF
23930,7/4/2016,10,0,0,0,0,0,KASILOF
23930,7/5/2016,35,0,0,0,0,0,KASILOF
23930,7/8/2016,1,0,0,0,0,0,KASILOF
23933,7/8/2016,7,0,0,0,0,0,KENAI
23933,7/12/2016,4,0,0,0,0,0,KENAI
23935,7/19/2016,12,0,0,0,0,0,KENAI
23935,7/20/2016,10,0,0,0,0,0,UNKNOWN
23941,7/20/2016,0,0,1,0,0,0,KENAI
23943,7/8/2016,23,0,0,0,0,0,KENAI
23949,7/15/2016,8,0,0,1,0,0,KENAI
23949,7/16/2016,2,0,0,0,0,0,KENAI
23954,7/8/2016,0,0,0,0,0,0,KASILOF
23954,7/9/2016,0,0,0,0,0,0,KASILOF
23955,7/21/2016,15,0,0,0,0,0,KENAI
23955,7/22/2016,12,0,0,0,0,0,KENAI
23960,7/20/2016,7,0,0,0,0,0,KENAI
23961,7/20/2016,6,0,0,0,0,0,KENAI
23962,7/6/2016,3,0,0,0,0,1,KASILOF
23962,7/20/2016,2,0,0,0,0,0,KENAI
23966,7/4/2016,9,0,0,0,0,0,KASILOF
23966,7/5/2016,7,0,0,1,0,0,KASILOF
23966,7/18/2016,12,0,0,1,0,0,KASILOF
23966,7/19/2016,5,0,0,0,0,0,KASILOF
23967,7/30/2016,10,0,0,0,0,0,KENAI
23967,7/31/2016,20,0,1,0,0,0,KENAI
23968,7/22/2016,8,0,0,0,0,0,KENAI
23971,7/22/2016,14,0,0,0,0,0,KENAI
23971,7/29/2016,0,0,0,1,0,0,KENAI
23972,7/8/2016,7,0,0,0,0,0,KASILOF
23972,7/9/2016,8,0,0,0,0,0,KASILOF
23973,1/1/1990,3,0,0,0,0,0,KASILOF
23973,1/1/1990,2,0,0,0,0,0,KASILOF
23973,1/1/1990,1,0,0,0,0,0,KASILOF
23973,1/1/1990,2,0,0,0,0,0,KASILOF
23973,1/1/1990,2,0,0,0,0,0,KASILOF
23977,7/22/2016,10,0,0,0,0,0,KENAI
23977,7/23/2016,7,0,0,0,0,0,KENAI
23979,7/4/2016,11,0,0,0,0,0,KASILOF
23980,7/3/2016,2,0,0,0,0,0,KASILOF
23980,7/16/2016,2,0,0,0,0,0,KASILOF
23980,7/30/2016,9,0,2,1,0,0,KENAI
23982,7/13/2016,3,0,0,0,0,0,KENAI
23982,7/17/2016,1,0,0,0,0,0,KENAI
23982,7/27/2016,2,0,0,0,0,0,KENAI
23983,7/18/2016,5,0,0,0,0,0,KENAI
23983,7/31/2016,5,0,0,0,0,0,KENAI
23985,7/18/2016,2,0,0,0,0,0,KENAI
23985,7/25/2016,2,0,0,0,0,0,KENAI
23986,7/26/2016,8,1,0,0,0,0,KASILOF
23987,7/27/2016,17,0,0,7,0,0,KENAI
23987,7/28/2016,6,0,0,2,0,0,KENAI
23987,7/29/2016,1,0,0,1,0,0,KENAI
23987,7/31/2016,19,0,1,9,0,0,KENAI
23988,7/15/2016,1,0,0,0,0,0,KENAI
23988,7/18/2016,1,0,0,0,0,0,KENAI
23988,7/20/2016,20,0,0,1,0,0,KENAI
23990,7/13/2016,1,0,0,0,0,0,KENAI
23990,7/18/2016,12,0,0,0,0,0,KENAI
23990,7/24/2016,4,1,0,1,0,0,KENAI
23990,7/26/2016,3,0,0,0,0,0,KENAI
23990,7/30/2016,2,0,0,1,0,1,KENAI
23991,7/14/2016,0,0,0,0,0,0,KENAI
23991,7/16/2016,1,0,0,0,0,0,KENAI
23994,7/10/2016,2,0,1,0,0,0,KENAI
23994,7/13/2016,10,0,0,0,0,0,KENAI
23994,7/30/2016,1,0,0,0,0,0,KENAI
23996,8/1/2016,6,0,0,2,0,0,KASILOF
23997,7/10/2016,9,0,0,0,0,0,KENAI
23997,7/17/2016,1,0,0,0,0,0,KENAI
23997,7/25/2016,2,0,0,0,0,0,KENAI
23998,7/23/2016,5,0,0,0,0,0,KENAI
23999,7/14/2016,3,0,0,0,0,0,KENAI
23999,7/20/2016,0,0,0,0,0,0,KENAI
23999,7/26/2016,1,0,0,1,0,0,KENAI
23999,7/29/2016,17,0,0,0,0,0,KENAI
24002,7/22/2016,3,0,0,0,0,0,KENAI
24004,7/23/2016,16,0,0,0,0,1,KENAI
24006,7/22/2016,18,0,0,0,0,0,KENAI
24008,7/23/2016,20,0,0,0,0,0,KENAI
24009,7/22/2016,4,0,0,1,0,0,KENAI
24011,7/22/2016,10,0,0,0,0,0,KENAI
24012,7/29/2016,7,0,0,0,0,0,KENAI
24013,7/25/2016,2,0,0,0,0,0,UNKNOWN
24013,7/31/2016,6,0,0,0,0,0,UNKNOWN
24014,7/30/2016,0,0,0,0,0,0,KENAI
24020,7/20/2016,0,0,0,0,0,0,KENAI
24021,7/21/2016,7,0,0,0,0,0,KENAI
24023,7/22/2016,15,0,0,0,0,0,KENAI
24023,8/6/2016,6,0,0,0,0,0,KASILOF
24024,7/16/2016,26,0,0,0,0,0,KENAI
24025,7/23/2016,23,0,0,0,0,0,KENAI
24032,7/23/2016,14,0,0,0,0,0,KENAI
24033,7/22/2016,19,0,0,0,0,0,UNKNOWN
24038,7/23/2016,8,1,0,0,0,0,KENAI
24042,7/22/2016,3,0,0,0,0,0,KENAI
24043,7/20/2016,2,0,0,0,0,0,KENAI
24045,7/25/2016,0,0,0,0,0,0,KENAI
24049,7/23/2016,0,0,0,0,0,0,KENAI
24050,7/23/2016,10,0,0,1,0,0,KENAI
24051,7/22/2016,4,0,0,0,0,0,KENAI
24051,7/23/2016,10,0,0,0,0,0,KENAI
24056,7/23/2016,9,0,0,1,0,0,KENAI
24058,7/23/2016,0,0,0,0,0,0,KENAI
24060,7/23/2016,0,1,0,0,0,0,KENAI
24060,7/24/2016,0,0,0,0,0,0,KENAI
24061,7/19/2016,7,0,0,0,0,0,KENAI
24062,8/1/2016,0,0,0,0,0,0,KENAI
24063,7/23/2016,4,0,0,0,0,0,KENAI
24065,7/23/2016,0,0,0,0,0,0,KENAI
24065,7/24/2016,0,0,0,0,0,0,KENAI
24069,7/24/2016,0,0,0,0,0,0,KENAI
24070,7/23/2016,0,0,0,0,0,0,KENAI
24070,7/24/2016,0,0,0,0,0,0,KENAI
24070,7/30/2016,0,0,0,0,0,0,KENAI
24072,7/23/2016,0,0,0,0,0,0,KENAI
24082,1/1/1990,10,0,0,0,0,0,KASILOF
24082,1/1/1990,8,0,0,0,0,0,KASILOF
24085,7/30/2016,2,0,0,0,0,0,KENAI
24088,7/30/2016,0,0,0,1,0,0,KASILOF
24090,7/29/2016,10,0,7,1,7,0,KENAI
24091,7/31/2016,21,0,0,0,0,0,UNKNOWN
24094,7/31/2016,15,0,0,0,0,0,KENAI
24102,7/24/2016,7,0,0,0,0,0,KENAI
24104,7/23/2016,20,0,0,0,0,0,KENAI
24107,7/23/2016,2,0,0,0,0,1,KENAI
24108,7/24/2016,15,0,0,0,0,0,KENAI
24108,7/26/2016,10,0,0,0,0,0,KENAI
24114,7/24/2016,3,0,0,0,0,0,KASILOF
24114,7/24/2016,1,0,0,0,0,0,KENAI
24115,7/15/2016,4,0,0,0,0,0,KENAI
24115,7/16/2016,2,0,0,0,0,0,KENAI
24115,7/22/2016,0,0,0,0,0,0,KENAI
24115,7/23/2016,2,0,0,0,0,0,KENAI
24116,7/25/2016,10,0,0,0,0,1,KASILOF
24116,7/26/2016,14,0,0,0,0,0,KASILOF
24116,7/27/2016,26,0,0,0,0,1,KASILOF
24118,7/25/2016,1,0,0,0,0,0,KENAI
24120,7/25/2016,5,0,0,0,0,0,KENAI
24120,7/26/2016,50,0,0,0,0,0,KENAI
24121,7/25/2016,3,0,0,0,0,0,KENAI
24121,7/26/2016,3,0,0,0,0,0,KENAI
24123,7/26/2016,3,0,0,0,0,0,KENAI
24123,7/27/2016,13,0,0,0,0,0,KENAI
24123,7/30/2016,3,0,0,0,0,0,KENAI
24128,7/16/2016,0,0,0,0,0,0,KENAI
24129,7/26/2016,11,0,0,1,0,9,KENAI
24130,7/29/2016,6,0,0,1,0,0,KENAI
24131,7/30/2016,1,0,0,0,0,0,KENAI
24132,7/25/2016,9,0,0,1,0,0,KENAI
24133,7/26/2016,25,0,0,0,0,0,KENAI
24134,7/26/2016,0,1,0,0,0,20,UNKNOWN
24134,7/27/2016,5,0,0,6,0,0,UNKNOWN
24136,8/6/2016,9,0,0,1,0,0,KASILOF
24137,8/6/2016,2,0,0,1,0,0,KASILOF
24137,8/7/2016,2,0,0,0,0,0,KASILOF
24138,8/6/2016,7,0,0,0,0,0,KASILOF
24138,8/7/2016,1,0,0,0,0,0,KASILOF
24139,8/6/2016,7,0,0,0,0,0,KASILOF
24139,8/7/2016,1,0,0,2,0,0,KASILOF
24143,7/26/2016,2,0,0,1,0,0,KENAI
24143,7/27/2016,5,0,0,0,0,0,KENAI
24144,7/27/2016,21,0,0,0,0,0,KENAI
24146,7/26/2016,0,0,0,0,0,0,KENAI
24148,7/27/2016,9,0,0,2,0,1,KENAI
24149,7/27/2016,11,0,0,0,0,0,UNKNOWN
24149,7/31/2016,23,0,0,0,0,0,UNKNOWN
24151,7/25/2016,23,0,1,4,0,0,KENAI
24152,7/26/2016,8,0,0,0,0,0,KENAI
24152,7/27/2016,15,0,0,0,0,0,KENAI
24152,7/28/2016,6,0,0,0,0,0,KENAI
24153,7/17/2016,13,0,0,3,0,0,KENAI
24154,7/28/2016,19,0,0,0,0,0,KENAI
24158,7/30/2016,11,0,0,1,0,0,KENAI
24158,7/31/2016,32,0,0,0,0,0,KENAI
24159,7/28/2016,25,0,0,0,0,0,KENAI
24160,7/29/2016,46,0,0,0,0,0,KENAI
24160,7/30/2016,29,0,0,0,0,0,KENAI
24163,7/14/2016,9,1,0,0,0,0,KENAI
24163,7/28/2016,2,0,0,1,0,0,KENAI
24164,7/28/2016,4,0,0,0,0,0,KASILOF
24165,7/26/2016,5,0,0,0,0,0,KENAI
24165,7/29/2016,5,0,0,0,0,0,KENAI
24172,7/31/2016,1,0,0,0,0,0,KENAI
24175,7/27/2016,10,0,0,7,0,0,KENAI
24175,7/28/2016,4,0,0,4,0,0,KENAI
24175,7/29/2016,12,0,0,16,0,0,KENAI
24175,7/30/2016,6,0,0,14,0,0,KENAI
24178,7/31/2016,7,0,0,0,0,0,KENAI
24180,7/30/2016,0,0,0,0,0,0,KENAI
24183,7/24/2016,41,0,0,2,0,3,KENAI
24186,7/30/2016,4,0,0,0,0,0,KENAI
24186,7/31/2016,3,0,0,0,0,0,KENAI
24188,7/31/2016,12,0,0,0,0,0,KENAI
24190,7/31/2016,45,0,0,0,0,0,KENAI
24192,7/31/2016,4,0,0,1,0,0,KENAI
24195,7/31/2016,16,0,0,0,0,2,KENAI
24196,7/31/2016,0,0,0,1,1,0,KENAI
24200,7/18/2016,0,0,3,0,0,0,KENAI
24200,7/19/2016,0,0,3,0,0,0,KENAI
24200,7/20/2016,0,0,3,0,0,0,KENAI
24200,7/21/2016,0,0,2,0,0,0,KENAI
24202,7/14/2016,15,0,0,0,0,0,KENAI
24202,7/15/2016,0,0,0,0,0,0,KENAI
24202,7/16/2016,0,0,0,0,0,0,KENAI
24202,7/17/2016,0,0,0,0,0,0,KENAI
24204,7/15/2016,4,0,0,0,0,0,KENAI
24207,7/12/2016,10,0,0,0,0,0,KENAI
24207,7/14/2016,11,0,0,0,0,0,KENAI
24207,7/15/2016,11,0,0,0,0,0,KENAI
24207,7/16/2016,11,0,0,0,0,0,KENAI
24207,7/17/2016,11,0,0,0,0,0,KENAI
24211,7/23/2016,6,0,0,0,0,0,KENAI
24211,7/25/2016,1,0,0,0,0,0,KENAI
24211,7/27/2016,8,0,0,0,0,0,KENAI
24211,7/29/2016,3,0,0,0,0,0,KENAI
24211,7/31/2016,10,0,0,0,0,0,KENAI
24212,1/1/1990,0,1,0,0,0,0,KASILOF
24212,7/12/2016,0,1,0,0,0,0,KENAI
24212,7/19/2016,0,1,0,0,0,0,KENAI
24212,7/21/2016,3,0,0,0,0,0,KENAI
24212,7/22/2016,19,0,0,2,0,0,KENAI
24217,7/22/2016,15,0,0,3,0,0,KENAI
24217,7/24/2016,16,0,0,1,0,0,UNKNOWN
24221,7/19/2016,2,0,0,0,0,0,KENAI
24221,7/27/2016,5,0,0,0,0,0,KENAI
24221,7/28/2016,3,0,0,0,0,0,KENAI
24222,7/15/2016,2,0,0,0,0,0,KENAI
24222,7/16/2016,0,0,0,0,0,0,KENAI
24222,7/18/2016,0,0,0,0,0,0,KENAI
24222,7/23/2016,0,0,0,0,0,0,KENAI
24223,7/22/2016,10,0,0,0,0,0,KENAI
24223,7/31/2016,21,0,1,0,3,0,KENAI
24232,8/25/2016,0,1,0,0,0,0,KENAI
24233,7/20/2016,22,0,0,0,0,0,KENAI
24233,7/21/2016,7,0,0,0,0,0,KENAI
24233,7/31/2016,8,0,0,0,0,0,KENAI
24234,7/16/2016,6,0,0,0,0,0,KENAI
24236,7/20/2016,3,0,0,0,0,0,KENAI
24237,7/15/2016,0,0,0,0,4,0,KENAI
24241,7/15/2016,3,0,0,0,0,0,KENAI
24241,7/16/2016,9,0,0,0,0,0,KENAI
24241,7/17/2016,1,0,0,0,0,0,KENAI
24242,7/15/2016,2,0,0,0,0,0,KENAI
24242,7/16/2016,2,0,0,0,0,0,KENAI
24243,7/15/2016,0,0,0,0,0,0,UNKNOWN
24245,7/15/2016,7,0,0,0,0,0,KENAI
24248,7/15/2016,10,0,0,0,0,0,KENAI
24248,7/16/2016,10,0,0,0,0,0,KENAI
24253,7/14/2016,0,0,0,0,0,0,KENAI
24253,7/15/2016,0,0,0,0,0,0,KENAI
24253,7/16/2016,0,0,0,0,0,0,KENAI
24255,7/15/2016,1,0,0,0,0,0,KENAI
24255,7/17/2016,14,0,0,2,0,0,KENAI
24255,7/23/2016,7,1,0,0,0,0,KENAI
24259,7/17/2016,3,0,0,0,0,0,KENAI
24259,7/20/2016,3,0,0,0,0,0,KENAI
24259,7/23/2016,2,0,0,1,0,0,KENAI
24259,7/30/2016,1,0,0,0,0,0,KENAI
24259,7/31/2016,10,0,0,0,0,0,KENAI
24261,7/19/2016,6,0,0,0,0,0,KENAI
24261,7/21/2016,21,1,0,0,0,0,KENAI
24262,7/15/2016,0,0,0,0,0,0,KENAI
24264,7/15/2016,0,0,2,0,0,0,KENAI
24264,7/16/2016,1,0,0,0,0,0,KENAI
24268,7/16/2016,1,0,0,0,0,0,KENAI
24268,7/18/2016,8,0,0,0,0,0,KENAI
24268,7/23/2016,4,0,0,1,0,0,KENAI
24269,7/16/2016,1,0,0,0,0,0,KENAI
24269,7/17/2016,2,0,0,0,0,0,KENAI
24269,7/20/2016,1,0,0,0,0,0,KENAI
24269,7/31/2016,10,0,0,2,0,2,KENAI
24270,7/22/2016,2,1,0,1,0,2,KENAI
24271,7/16/2016,0,0,0,0,0,0,KENAI
24271,7/23/2016,6,0,0,0,0,0,KENAI
24272,7/28/2016,10,0,0,0,0,0,KENAI
24272,7/31/2016,2,0,0,0,0,0,KENAI
24273,6/25/2016,17,0,0,0,0,0,KENAI
24274,7/17/2016,30,0,0,0,0,0,KENAI
24276,7/19/2016,14,0,0,0,0,0,KENAI
24290,7/18/2016,3,0,0,0,0,0,KASILOF
24290,7/19/2016,4,0,0,1,0,0,KENAI
24290,7/25/2016,2,0,0,0,0,0,KASILOF
24290,7/27/2016,1,0,0,0,0,0,KASILOF
24290,8/6/2016,5,0,0,0,0,0,KASILOF
24294,7/27/2016,0,0,0,0,0,0,KENAI
24295,1/1/1990,2,0,0,0,0,0,KASILOF
24300,7/31/2016,23,1,0,0,0,0,KENAI
24301,7/16/2016,9,1,0,1,0,0,KENAI
24301,7/23/2016,3,0,0,1,0,0,KENAI
24301,7/24/2016,9,0,0,0,0,0,KENAI
24301,7/30/2016,2,0,0,1,0,0,KENAI
24302,7/16/2016,9,0,0,0,0,0,KENAI
24302,7/24/2016,16,0,0,1,0,0,KENAI
24302,7/30/2016,3,0,0,4,0,0,KENAI
24311,7/17/2016,0,0,10,0,0,0,KENAI
24311,7/23/2016,0,0,11,0,0,0,KENAI
24325,7/21/2016,22,0,0,0,0,0,KENAI
24327,7/16/2016,3,0,0,0,0,1,KENAI
24329,7/16/2016,0,0,0,0,0,0,KENAI
24329,7/23/2016,0,0,0,0,0,0,KENAI
24330,7/23/2016,3,0,0,0,0,0,KENAI
24333,7/15/2016,0,0,0,0,0,0,KENAI
24333,7/16/2016,0,0,0,0,0,0,KENAI
24336,7/25/2016,5,0,0,0,0,0,KENAI
24341,7/16/2016,11,0,0,0,0,0,KENAI
24342,7/26/2016,0,0,0,0,0,0,KENAI
24342,7/27/2016,0,0,0,0,0,0,KENAI
24344,7/16/2016,0,0,0,0,0,0,KENAI
24345,7/16/2016,2,0,0,0,0,0,KENAI
24345,7/17/2016,3,0,0,0,0,0,KENAI
24346,7/18/2016,10,0,0,0,0,0,KENAI
24346,7/20/2016,10,0,0,0,0,0,KENAI
24346,7/21/2016,10,0,0,0,0,0,KENAI
24348,7/31/2016,9,0,0,0,0,0,KENAI
24349,7/10/2016,0,0,0,0,0,0,KENAI
24349,7/11/2016,1,0,0,0,0,0,KENAI
24349,7/12/2016,2,0,0,0,0,0,KENAI
24349,7/16/2016,3,0,0,0,0,0,KENAI
24349,7/17/2016,3,0,0,0,0,0,KENAI
24349,7/20/2016,1,0,0,0,0,0,KENAI
24349,7/22/2016,1,0,0,0,0,0,KENAI
24349,7/28/2016,1,0,0,0,0,0,KENAI
24349,7/29/2016,11,0,0,1,0,0,KENAI
24349,7/30/2016,11,0,0,0,0,0,KENAI
24350,7/16/2016,2,0,0,1,0,0,KENAI
24350,7/18/2016,6,0,0,0,0,2,KENAI
24350,7/19/2016,1,0,0,0,0,1,KENAI
24350,7/20/2016,3,0,0,0,0,2,KENAI
24354,7/16/2016,5,0,0,0,0,0,KASILOF
24355,7/16/2016,3,0,0,0,0,1,KENAI
24355,7/17/2016,27,0,0,0,0,0,KENAI
24357,7/16/2016,4,0,0,0,0,0,KENAI
24357,7/21/2016,5,0,0,0,0,0,KENAI
24357,7/29/2016,19,0,0,1,0,0,KENAI
24360,7/23/2016,2,0,0,0,0,0,KASILOF
24360,7/24/2016,1,0,0,0,0,0,UNKNOWN
24361,7/23/2016,2,0,0,0,0,0,KENAI
24361,7/24/2016,5,0,0,0,0,0,KENAI
24361,7/25/2016,17,0,0,2,0,0,KENAI
24361,7/26/2016,19,0,0,2,0,0,KENAI
24361,7/27/2016,5,0,0,0,0,0,KENAI
24362,7/17/2016,21,0,0,0,0,0,KENAI
24362,7/18/2016,7,0,0,0,0,0,KENAI
24362,7/19/2016,7,0,0,0,0,0,KENAI
24365,7/22/2016,10,0,0,0,0,0,KENAI
24365,7/23/2016,3,0,0,0,0,0,KENAI
24371,6/30/2016,0,0,12,0,0,1,KENAI
24372,6/30/2016,0,0,0,0,0,0,KENAI
24373,7/16/2016,0,0,0,4,0,0,KENAI
24373,7/19/2016,0,0,0,6,0,0,KENAI
24375,7/16/2016,6,0,0,0,0,0,KENAI
24375,7/17/2016,7,0,0,0,0,0,KENAI
24376,7/17/2016,0,0,1,0,0,0,KASILOF
24379,7/17/2016,9,0,0,0,0,0,KENAI
24379,7/18/2016,6,0,0,0,0,0,KENAI
24384,7/10/2016,15,0,0,0,0,0,UNKNOWN
24384,7/17/2016,20,0,0,0,0,0,UNKNOWN
24384,7/31/2016,25,0,0,0,0,0,UNKNOWN
24386,7/17/2016,7,0,0,0,0,0,KENAI
24386,7/18/2016,3,0,0,0,0,0,KENAI
24387,7/17/2016,15,0,0,0,0,0,KENAI
24387,7/29/2016,5,0,0,0,0,0,KENAI
24387,7/30/2016,14,0,0,0,0,0,KENAI
24394,7/17/2016,4,0,0,0,0,0,KENAI
24394,7/23/2016,3,0,0,0,0,0,KENAI
24395,7/29/2016,2,0,0,0,0,0,KENAI
24398,7/18/2016,2,0,0,0,0,0,KENAI
24399,7/18/2016,0,0,0,0,0,0,KENAI
24405,7/19/2016,2,0,0,1,0,1,KENAI
24407,7/18/2016,9,0,0,0,0,0,KENAI
24407,7/19/2016,12,0,0,0,0,0,KENAI
24408,7/18/2016,5,0,0,0,0,0,KENAI
24411,7/18/2016,1,0,0,0,0,0,KASILOF
24411,7/19/2016,3,0,0,0,0,0,KASILOF
24412,7/18/2016,3,0,0,0,0,0,KASILOF
24412,7/19/2016,1,0,0,0,0,0,KASILOF
24413,7/18/2016,2,0,0,0,0,0,KASILOF
24413,7/19/2016,1,0,0,0,0,0,KASILOF
24416,7/18/2016,6,0,0,0,0,1,KENAI
24418,7/18/2016,7,0,0,0,0,0,KENAI
24418,7/21/2016,25,0,0,0,0,0,KENAI
24420,7/25/2016,13,0,0,0,0,0,KENAI
24420,7/26/2016,7,0,0,0,0,0,KENAI
24421,7/18/2016,14,0,0,0,0,0,KENAI
24421,7/19/2016,3,0,0,0,0,0,KENAI
24421,7/22/2016,6,0,0,0,0,0,KENAI
24422,7/18/2016,7,0,0,0,0,2,KENAI
24422,7/19/2016,2,0,0,0,0,0,KENAI
24424,7/18/2016,2,0,0,0,0,0,KENAI
24424,7/20/2016,17,0,0,0,0,0,KENAI
24426,7/17/2016,0,0,1,0,0,0,KENAI
24426,7/18/2016,0,0,0,0,0,0,KENAI
24428,7/20/2016,8,0,0,0,0,0,KENAI
24428,7/25/2016,4,0,0,0,0,0,KENAI
24429,7/24/2016,1,0,0,0,0,0,KENAI
24429,7/26/2016,7,0,0,1,0,0,KENAI
24429,7/27/2016,7,0,0,0,0,0,KENAI
24430,7/20/2016,5,0,0,0,0,0,KENAI
24431,7/24/2016,20,0,0,1,0,0,KENAI
24431,7/26/2016,5,0,0,0,0,0,KENAI
24433,7/20/2016,8,0,0,1,0,0,KENAI
24435,7/20/2016,17,0,0,1,0,0,KENAI
24435,7/24/2016,10,0,0,0,0,0,KENAI
24435,7/28/2016,7,0,0,0,0,0,KENAI
24436,7/19/2016,9,0,0,0,0,0,KENAI
24438,7/19/2016,0,0,0,0,0,0,KENAI
24438,7/23/2016,10,0,0,0,0,0,KENAI
24439,7/13/2016,0,0,0,0,0,0,KENAI
24440,7/26/2016,1,0,0,0,0,0,KENAI
24441,7/16/2016,3,0,0,0,0,0,KENAI
24441,7/17/2016,1,0,0,0,0,0,KENAI
24441,7/18/2016,3,0,0,0,0,0,KENAI
24441,7/19/2016,10,0,0,0,0,0,KENAI
24443,7/19/2016,12,0,0,0,0,0,KENAI
24444,7/18/2016,0,0,0,0,0,0,KENAI
24444,7/19/2016,0,0,0,0,0,0,KENAI
24444,7/20/2016,0,0,0,0,0,0,KENAI
24448,7/29/2016,11,0,0,2,0,0,KENAI
24449,7/30/2016,17,0,0,0,0,1,KENAI
24454,7/20/2016,12,0,0,0,0,3,KENAI
24455,7/20/2016,8,0,0,0,0,0,KENAI
24456,7/21/2016,0,0,0,0,0,0,KASILOF
24460,7/29/2016,6,0,0,0,0,0,KENAI
24461,7/21/2016,3,0,0,0,0,0,KENAI
24461,7/22/2016,4,0,0,0,0,0,KENAI
24465,7/24/2016,15,0,0,0,0,0,KENAI
24466,7/24/2016,6,0,0,3,0,0,UNKNOWN
24468,7/20/2016,13,0,0,0,0,0,KENAI
24475,7/29/2016,10,0,2,2,0,1,KENAI
24475,7/30/2016,10,0,0,0,0,0,KENAI
24477,7/29/2016,10,0,0,0,0,0,KENAI
24478,7/29/2016,9,0,0,1,0,0,KENAI
24487,7/21/2016,1,0,0,0,0,0,KENAI
24487,7/22/2016,4,0,0,0,0,0,KENAI
24487,7/27/2016,11,0,0,1,0,1,KENAI
24488,7/21/2016,21,1,0,0,0,0,KENAI
24494,7/28/2016,6,0,0,0,0,0,KENAI
24495,7/20/2016,9,0,0,0,0,0,KENAI
24495,7/21/2016,8,0,0,0,0,0,KENAI
24496,7/20/2016,1,0,0,0,0,0,KENAI
24497,7/19/2016,1,0,0,1,0,0,KENAI
24497,7/20/2016,18,0,1,1,0,0,KENAI
24499,7/20/2016,1,0,0,0,0,0,KASILOF
24499,7/30/2016,1,0,0,0,0,0,KASILOF
24500,7/21/2016,13,0,0,0,0,0,KENAI
24500,7/22/2016,35,0,0,0,0,0,KENAI
24500,7/29/2016,25,0,0,0,0,0,KENAI
24501,7/20/2016,2,0,0,0,0,0,KASILOF
24501,7/27/2016,3,0,0,0,0,0,KASILOF
24503,7/21/2016,15,0,0,0,0,0,KENAI
24503,7/22/2016,6,0,0,0,0,0,KENAI
24504,7/20/2016,5,0,0,5,0,0,KENAI
24505,7/20/2016,2,0,0,0,0,0,KENAI
24505,7/21/2016,2,0,0,0,2,0,KENAI
24505,7/22/2016,1,1,0,1,0,0,KENAI
24505,7/23/2016,2,0,0,0,0,0,KENAI
24506,6/18/2016,12,0,0,1,0,0,KENAI
24506,6/19/2016,9,0,0,1,0,1,KENAI
