PERMIT,HARVDATE,LOCATION,POTS,SOAKTIME,SHRIMP,STATAREA,GALLONS_PER_POT,POT_DAYS,WEEK
12195,8/2/2017,BLACKSTONE,3,8,1.5,486033,0.5,1,31
12195,7/15/2017,COCHRANE,3,8,1.5,486033,0.5,1,28
12196,6/18/2017,PASSAGE CANAL,2,24,2,486033,1,2,25
12196,6/20/2017,PASSAGE CANAL,2,24,0.25,486033,0,2,25
12196,6/21/2017,PASSAGE CANAL,4,24,2,486033,0.5,4,25
12196,6/23/2017,PASSAGE CANAL,4,48,4,486033,1,8,25
12196,6/24/2017,PASSAGE CANAL,4,24,0.5,486033,0,4,25
12196,6/25/2017,PASSAGE CANAL,4,24,2,486033,0.5,4,26
12196,6/26/2017,PASSAGE CANAL,4,24,2,486033,0.5,4,26
12196,7/3/2017,PASSAGE CANAL,4,28,5,486033,1.5,4.666666667,27
12196,7/4/2017,PASSAGE CANAL,4,22,2,486033,0.5,3.666666667,27
12196,7/5/2017,PASSAGE CANAL,4,20,3,486033,1,3.333333333,27
12196,7/12/2017,PASSAGE CANAL,4,24,5,486033,1.5,4,28
12196,7/13/2017,PASSAGE CANAL,4,24,4,486033,1,4,28
12196,7/14/2017,PASSAGE CANAL,4,24,2,486033,0.5,4,28
12196,7/16/2017,PASSAGE CANAL,4,48,3,486033,1,8,29
12196,7/17/2017,PASSAGE CANAL,4,24,3,486033,1,4,29
12196,7/30/2017,PASSAGE CANAL,4,28,5,486033,1.5,4.666666667,31
12196,7/31/2017,PASSAGE CANAL,4,30,6,486033,1.5,5,31
12196,8/11/2017,PASSAGE CANAL,4,24,6,486033,1.5,4,32
12196,8/12/2017,PASSAGE CANAL,4,24,4,486033,1,4,32
12196,8/13/2017,PASSAGE CANAL,4,24,5,486033,1.5,4,33
12196,8/14/2017,PASSAGE CANAL,4,24,5,486033,1.5,4,33
12199,6/10/2017,BLACKSTONE BAY,4,12,4,486033,1,2,23
12199,7/16/2017,BLACKSTONE BAY,4,20,6,486033,1.5,3.333333333,29
12200,6/1/2017,BLACKSTONE,2,6,1,486033,0.5,0.5,22
12202,7/30/2017,PT ESTHER,4,12,1.5,486033,0.5,2,31
12208,7/27/2017,BLACKSTONE BAY,4,24,1,486033,0.5,4,30
12208,7/28/2017,BLACKSTONE BAY,4,24,1,486033,0.5,4,30
12208,8/1/2017,BLACKSTONE BAY,4,24,2,486033,0.5,4,31
12208,6/2/2017,"PIE BAY, PASSAGE CANAL",4,36,1.5,486033,0.5,6,22
12208,6/15/2017,"PIE BAY, PASSAGE CANAL",3,48,1,486033,0.5,6,24
12208,6/16/2017,"PIE BAY, PASSAGE CANAL",4,48,1.5,486033,0.5,8,24
12208,7/3/2017,"PIE BAY, PASSAGE CANAL",4,56,1,486033,0.5,9.333333333,27
12208,7/5/2017,"PIE BAY, PASSAGE CANAL",4,48,1.5,486033,0.5,8,27
12208,7/10/2017,"PIE BAY, PASSAGE CANAL",4,48,10,486033,2.5,8,28
12208,7/18/2017,"PIE BAY, PASSAGE CANAL",4,48,1,486033,0.5,8,29
12212,7/16/2017,BLACKSTONE,4,12,2,486033,0.5,2,29
12212,7/25/2017,BLACKSTONE,4,13,2,486033,0.5,2.166666667,30
12216,6/15/2017,CORKRAN BAY,3,4,0.5,486033,0,0.5,24
12217,9/2/2017,WHITTIER,3,24,0.5,486033,0,3,35
12218,6/5/2017,WHITTIER,4,12,0,486033,0,2,23
12218,6/6/2017,WHITTIER,4,12,0,486033,0,2,23
12219,6/24/2017,SHOT GUN COVE,4,24,0.25,486033,0,4,25
12219,7/22/2017,SHOT GUN COVE,4,48,1,486033,0.5,8,29
12221,5/17/2017,BLACKSTONE,4,14,1.5,486033,0.5,2.333333333,20
12221,5/18/2017,BLACKSTONE,4,24,2.5,486033,0.5,4,20
12222,6/1/2017,BLACKSTONE BAY,2,21,0.5,486033,0.5,1.75,22
12225,8/7/2017,BLACKSTONE BAY,4,48,1,486033,0.5,8,32
12225,8/9/2017,BLACKSTONE BAY,4,24,2,486033,0.5,4,32
12225,8/15/2017,S. CULROSS,4,24,3,486033,1,4,33
12225,8/22/2017,S. CULROSS,4,24,3,486033,1,4,34
12225,9/11/2017,S. CULROSS,4,28,1,486033,0.5,4.666666667,37
12225,9/12/2017,S. CULROSS,4,20,2,486033,0.5,3.333333333,37
12227,6/15/2017,PASSAGE CANAL,3,24,1,486033,0.5,3,24
12227,7/20/2017,PASSAGE CANAL,3,48,1,486033,0.5,6,29
12230,7/3/2017,PASSAGAE CANAL,4,30,5,486033,1.5,5,27
12230,8/27/2017,PASSAGE CANAL,4,24,5,486033,1.5,4,35
12231,7/8/2017,BLACKSTONE,3,24,2,486033,0.5,3,27
12236,7/16/2017,PASSAGE CANAL,4,10,1,486033,0.5,1.666666667,29
12240,6/1/2017,PASSAGE CANAL,2,10,3,486033,1.5,0.833333333,22
12244,6/29/2017,COCHRANE BAY,4,6,0.5,486033,0,1,26
12246,6/2/2017,GRADUAL POINT,4,24,0.5,486033,0,4,22
12246,6/4/2017,GRADUAL POINT,4,48,1,486033,0.5,8,23
12246,7/3/2017,GRADUAL POINT,4,24,2,486033,0.5,4,27
12250,6/10/2017,BLACKSTONE,2,12,3,486033,1.5,1,23
12250,6/11/2017,BLACKSTONE,2,4,2,486033,1,0.333333333,24
12250,7/15/2017,BLACKSTONE,2,8,4,486033,2,0.666666667,28
12250,7/29/2017,BLACKSTONE,2,12,5,486033,2.5,1,30
12250,8/19/2017,BLACKSTONE,2,9,5,486033,2.5,0.75,33
12250,8/20/2017,BLACKSTONE,2,4,3,486033,1.5,0.333333333,34
12253,7/9/2017,DECISION POINT,4,24,3,486033,1,4,28
12253,7/10/2017,DECISION POINT,4,10,1,486033,0.5,1.666666667,28
12253,7/11/2017,DECISION POINT,4,12,1,486033,0.5,2,28
12253,7/30/2017,DECISION POINT,4,12,1,486033,0.5,2,31
12254,6/15/2017,COCHRANE BAY,4,20,1,486033,0.5,3.333333333,24
12254,6/16/2017,COCHRANE BAY,4,24,1,486033,0.5,4,24
12254,6/17/2017,COCHRANE BAY,4,24,1,486033,0.5,4,24
12254,7/2/2017,COCHRANE BAY,4,24,0.5,486033,0,4,27
12256,6/23/2017,BLACKSTONE,4,72,2,486033,0.5,12,25
12256,7/1/2017,BLACKSTONE,4,48,1,486033,0.5,8,26
12256,7/4/2017,BLACKSTONE,4,72,0,486033,0,12,27
12256,7/6/2017,BLACKSTONE,4,48,1,486033,0.5,8,27
12256,7/20/2017,BLACKSTONE,4,72,1,486033,0.5,12,29
12256,7/23/2017,BLACKSTONE,4,72,0,486033,0,12,30
12256,7/28/2017,BLACKSTONE,4,72,0,486033,0,12,30
12259,7/15/2017,COCHRANIE,3,6,0.5,486033,0,0.75,28
12260,5/26/2017,HIDDEN BAY,4,10,1,486033,0.5,1.666666667,21
12262,6/4/2017,CULROSS PASSAGE,4,4,1,486033,0.5,0.666666667,23
12262,6/5/2017,CULROSS PASSAGE,4,11,1,486033,0.5,1.833333333,23
12263,6/5/2017,PASSAGE CANAL,3,5,1,486033,0.5,0.625,23
12263,6/17/2017,PASSAGE CANAL,3,5,1,486033,0.5,0.625,24
12267,7/31/2017,BILLINGS CREEK,4,20,2,486033,0.5,3.333333333,31
12268,6/24/2017,BLACKSTONE BAY,4,18,3,486033,1,3,25
12270,6/5/2017,COCHRANE,4,6,1.5,486033,0.5,1,23
12274,6/12/2017,COCHREN BAY- 15 TOTAL SHRIMP LOL,4,3,0.25,486033,0,0.5,24
12277,6/20/2017,WHITTIER HARBOR,2,8,0,486033,0,0.666666667,25
12278,6/16/2017,COCHRANE BAY,4,24,2,486033,0.5,4,24
12278,6/23/2017,COCHRANE BAY,4,24,1,486033,0.5,4,25
12278,7/8/2017,PASSAGE CANAL,4,24,1,486033,0.5,4,27
12290,6/10/2017,COCHRANE BAY,4,4,2.5,486033,0.5,0.666666667,23
12290,6/11/2017,COCHRANE BAY,4,14,4,486033,1,2.333333333,24
12290,7/29/2017,COCHRANE BAY,4,4,3,486033,1,0.666666667,30
12290,7/30/2017,COCHRANE BAY,4,14,1,486033,0.5,2.333333333,31
12296,6/3/2017,PASSAGE CANAL,3,7,1,486033,0.5,0.875,22
12297,6/10/2017,BLACKSTONE BAY,4,4,1,486033,0.5,0.666666667,23
12300,7/11/2017,BLACKSTONE BAY,4,96,1,486033,0.5,16,28
12300,6/5/2017,SHOTGUN COVE,4,48,1,486033,0.5,8,23
12300,6/12/2017,SHOTGUN COVE,4,48,4,486033,1,8,24
12300,6/15/2017,SHOTGUN COVE,2,48,2,486033,1,4,24
12300,6/19/2017,SHOTGUN COVE,2,96,0.5,486033,0.5,8,25
12300,7/30/2017,SHOTGUN COVE,4,24,0.5,486033,0,4,31
12300,8/5/2017,SHOTGUN COVE,4,72,2,486033,0.5,12,31
12305,7/6/2017,CULROSS PASSAGE,4,8,1,486033,0.5,1.333333333,27
12305,7/7/2017,CULROSS PASSAGE,4,13,2,486033,0.5,2.166666667,27
12305,8/7/2017,CULROSS PASSAGE,4,14,1,486033,0.5,2.333333333,32
12306,6/4/2017,WHITTIER BAY,4,7,1.5,486033,0.5,1.166666667,23
12308,6/17/2017,BLACK STONE BAY,4,8,3,486033,1,1.333333333,24
12310,6/10/2017,PASSAGE CANAL,4,6,1,486033,0.5,1,23
12311,6/18/2017,PASSAGE CANAL,4,24,1.25,486033,0.5,4,25
12311,6/21/2017,PASSAGE CANAL,4,72,0.5,486033,0,12,25
12311,6/23/2017,PASSAGE CANAL,4,48,0.5,486033,0,8,25
12311,6/28/2017,PASSAGE CANAL,3,120,0.4,486033,0,15,26
12311,6/29/2017,PASSAGE CANAL,3,24,0.75,486033,0.5,3,26
12311,7/1/2017,PASSAGE CANAL,4,48,0.75,486033,0,8,26
12314,7/3/2017,BLACKSTONE,4,12,1.5,486033,0.5,2,27
12316,6/4/2017,COCHRANE BAY,4,6,2,486033,0.5,1,23
12317,7/4/2017,BLACKSTONE AND COCKRIN BAYS,4,12,5,486033,1.5,2,27
12322,6/4/2017,COCHRANE BAY,2,6,1,486033,0.5,0.5,23
12322,6/5/2017,COCHRANE BAY,2,18,3,486033,1.5,1.5,23
12322,6/10/2017,COCHRANE BAY,,,0,486033,,,23
12325,9/13/2017,PASSAGE CANAL,4,24,0.5,486033,0,4,37
12325,9/6/2017,PASSAGE CANAL,4,24,1,486033,0.5,4,36
12328,6/8/2017,BLACKSTONE POINT,4,4,2.5,486033,0.5,0.666666667,23
12328,6/9/2017,BLACKSTONE POINT,4,11,3,486033,1,1.833333333,23
12328,6/10/2017,COCHRANE BAY,4,4,1,486033,0.5,0.666666667,23
12328,6/11/2017,COCHRANE BAY,4,15,4,486033,1,2.5,24
12328,6/12/2017,COCHRANE BAY,4,12,1,486033,0.5,2,24
12333,8/5/2017,BLACKSTONE BAY,4,5,3,486033,1,0.833333333,31
12333,8/5/2017,BLACKSTONE BAY 2,4,3,0.5,486033,0,0.5,31
12337,6/9/2017,BLACKSTONE BAY,4,48,8.5,486033,2,8,23
12337,6/21/2017,BLACKSTONE BAY,4,48,0.7,486033,0,8,25
12337,7/17/2017,BLACKSTONE BAY,4,72,8.5,486033,2,12,29
12337,8/6/2017,BLACKSTONE BAY,4,36,8,486033,2,6,32
12337,8/27/2017,BLACKSTONE BAY,4,24,3,486033,1,4,35
12337,7/11/2017,COCHRANE BAY,4,4,2,486033,0.5,0.666666667,28
12338,7/7/2017,SHOTGUN COVE,4,12,2,486033,0.5,2,27
12355,6/11/2017,PASSAGE CANAL,4,12,3,486033,1,2,24
12358,6/22/2017,BLACKSTONE BAY,2,3,0.1,486033,0,0.25,25
12358,7/17/2017,WHITTIER,3,99,0.2,486033,0,12.375,29
12358,7/22/2017,WHITTIER,4,96,0.1,486033,0,16,29
12358,7/31/2017,WHITTIER,4,99,0.1,486033,0,16.5,31
12358,9/2/2017,WHITTIER,4,99,0.2,486033,0,16.5,35
12370,6/9/2017,COCHRAN BAY,4,12,2,486033,0.5,2,23
12370,6/11/2017,COCHRAN BAY,4,48,3.5,486033,1,8,24
12370,6/12/2017,COCHRAN BAY,4,12,3,486033,1,2,24
12370,6/23/2017,COCHRAN BAY,4,12,2,486033,0.5,2,25
12370,6/25/2017,COCHRAN BAY,4,604,4,486033,1,100.6666667,26
12370,6/26/2017,COCHRAN BAY,4,12,3,486033,1,2,26
12370,7/14/2017,COCHRAN BAY,4,12,1.5,486033,0.5,2,28
12370,7/17/2017,COCHRAN BAY,4,72,3,486033,1,12,29
12373,6/10/2017,BLACKSTONE BAY,4,24,2,486033,0.5,4,23
12373,6/11/2017,BLACKSTONE BAY,4,24,1,486033,0.5,4,24
12373,7/6/2017,BLACKSTONE BAY,4,24,2,486033,0.5,4,27
12373,7/7/2017,BLACKSTONE BAY,4,24,2,486033,0.5,4,27
12373,8/10/2017,BLACKSTONE BAY,4,24,2,486033,0.5,4,32
12373,8/11/2017,BLACKSTONE BAY,4,24,2,486033,0.5,4,32
12373,8/26/2017,BLACKSTONE BAY,4,12,2,486033,0.5,2,34
12373,8/27/2017,BLACKSTONE BAY,4,24,2,486033,0.5,4,35
12387,6/30/2017,PASSAGE CANAL,4,20,1,486033,0.5,3.333333333,26
12387,7/1/2017,PASSAGE CANAL,4,16,2,486033,0.5,2.666666667,26
12387,7/2/2017,PASSAGE CANAL,4,16,1,486033,0.5,2.666666667,27
12389,6/24/2017,SHOT GUN COVE,4,15,2.5,486033,0.5,2.5,25
12389,6/30/2017,SHOT GUN COVE,4,168,1.5,486033,0.5,28,26
12389,7/7/2017,SHOT GUN COVE,4,72,3.5,486033,1,12,27
12389,7/8/2017,SHOT GUN COVE,4,24,3,486033,1,4,27
12389,7/14/2017,SHOT GUN COVE,4,144,2,486033,0.5,24,28
12389,7/17/2017,SHOT GUN COVE,4,36,4.5,486033,1,6,29
12389,7/22/2017,SHOT GUN COVE,4,120,4.5,486033,1,20,29
12389,7/26/2017,SHOT GUN COVE,4,168,3.5,486033,1,28,30
12389,8/4/2017,SQUIRREL COVE,4,96,4.5,486033,1,16,31
12389,8/6/2017,SQUIRREL COVE,4,40,3,486033,1,6.666666667,32
12389,8/13/2017,SQUIRREL COVE,4,120,2.5,486033,0.5,20,33
12389,8/26/2017,SQUIRREL COVE,4,336,1,486033,0.5,56,34
12391,6/1/2017,PASSAGE CANAL,4,4,3,486033,1,0.666666667,22
12391,6/2/2017,PASSAGE CANAL,4,24,8,486033,2,4,22
12391,6/3/2017,PASSAGE CANAL,4,12,4,486033,1,2,22
12394,6/17/2017,PASSAGE CANAL,4,10,1,486033,0.5,1.666666667,24
12394,6/30/2017,PASSAGE CANAL,4,12,2,486033,0.5,2,26
12394,7/8/2017,PASSAGE CANAL,4,15,2,486033,0.5,2.5,27
12394,7/28/2017,PASSAGE CANAL,4,23,2,486033,0.5,3.833333333,30
12394,7/5/2017,PASSAGE CANAL,4,36,2,486033,0.5,6,27
12394,7/15/2017,PASSAGE CANAL,4,24,3,486033,1,4,28
12394,7/21/2017,PASSAGE CANAL,4,30,3,486033,1,5,29
12394,8/5/2017,PASSAGE CANAL,4,24,2,486033,0.5,4,31
12394,8/19/2017,PASSAGE CANAL,4,32,1,486033,0.5,5.333333333,33
12394,9/1/2017,PASSAGE CANAL,4,25,2,486033,0.5,4.166666667,35
12396,9/12/2017,PASSAGE CANAL,1,3,0,486033,0,0.125,37
12398,6/12/2017,PASSAGE CANAL,2,6,0,486033,0,0.5,24
12400,6/9/2017,CULROSS PASSAGE,4,12,2,486033,0.5,2,23
12400,6/10/2017,CULROSS PASSAGE,4,24,7,486033,2,4,23
12400,6/11/2017,CULROSS PASSAGE,4,14,3,486033,1,2.333333333,24
12400,7/19/2017,SURPRISE COVE,4,12,3,486033,1,2,29
12400,7/20/2017,SURPRISE COVE,4,24,6,486033,1.5,4,29
12400,7/21/2017,SURPRISE COVE,4,24,7,486033,2,4,29
12400,7/22/2017,SURPRISE COVE,4,12,2,486033,0.5,2,29
12400,7/29/2017,SURPRISE COVE,4,8,4,486033,1,1.333333333,30
12400,7/30/2017,SURPRISE COVE,4,24,10,486033,2.5,4,31
12400,7/31/2017,SURPRISE COVE,4,24,10,486033,2.5,4,31
12400,8/1/2017,SURPRISE COVE,4,8,5,486033,1.5,1.333333333,31
12403,6/9/2017,SHOT GUN COVE,4,8,0,486033,0,1.333333333,23
12406,8/17/2017,COCHRAN BAY,4,12,1,486033,0.5,2,33
12407,7/28/2017,PASSAGE CANAL,5,12,2,486033,0.5,2.5,30
12407,7/29/2017,PASSAGE CANAL,5,12,2,486033,0.5,2.5,30
12413,6/23/2017,BLACKSTONE,4,12,4,486033,1,2,25
12413,6/24/2017,BLACKSTONE,4,12,5,486033,1.5,2,25
12414,8/1/2017,CULROSS PASSAGE,4,6,0.5,486033,0,1,31
12414,6/23/2017,PAULSON BAY,4,6,0.5,486033,0,1,25
12414,6/24/2017,PAULSON BAY,4,6,0.5,486033,0,1,25
12414,7/29/2017,THREE FINGER COVE,2,12,1.25,486033,0.5,1,30
12415,6/15/2017,PASSAGE PT,4,23,0,486033,0,3.833333333,24
12422,6/13/2017,CULROSS ISLAND,4,16,1,486033,0.5,2.666666667,24
12424,7/22/2017,CULROSS PASSAGE S,4,12,0.5,486033,0,2,29
12424,7/3/2017,LOGGING CAMP BAY,4,30,1,486033,0.5,5,27
12424,7/16/2017,LOGGING CAMP BAY,4,8,0.5,486033,0,1.333333333,29
12424,7/30/2017,LOGGING CAMP BAY,4,8,0.5,486033,0,1.333333333,31
12424,8/27/2017,LOGGING CAMP BAY,4,8,0.5,486033,0,1.333333333,35
12424,8/6/2017,SURPRISE COVE,4,36,1,486033,0.5,6,32
12424,9/9/2017,SURPRISE COVE,4,6,0.5,486033,0,1,36
12426,7/25/2017,WHITTIER,3,48,0,486033,0,6,30
12431,6/10/2017,COCHRANE BAY,4,8,1,486033,0.5,1.333333333,23
12431,7/15/2017,COCHRANE BAY,4,8,1,486033,0.5,1.333333333,28
12433,6/14/2017,WHITTIER BAY,4,12,0.5,486033,0,2,24
12433,6/15/2017,WHITTIER BAY,4,12,1,486033,0.5,2,24
12433,6/18/2017,WHITTIER BAY,4,24,1,486033,0.5,4,25
12434,6/17/2017,PASSAGE CANAL,4,12,0.5,486033,0,2,24
12434,6/21/2017,PASSAGE CANAL,4,48,2,486033,0.5,8,25
12437,6/21/2017,COCHRANE BAY,4,7,3,486033,1,1.166666667,25
12437,6/22/2017,COCHRANE BAY,4,9,8,486033,2,1.5,25
12437,6/23/2017,COCHRANE BAY,4,10,4,486033,1,1.666666667,25
12437,6/24/2017,COCHRANE BAY,4,9,2,486033,0.5,1.5,25
12441,8/12/2017,CULROSS PASSAGE,1,12,0.25,486033,0.5,0.5,32
12445,6/27/2017,COCHRANE BAY,4,24,1,486033,0.5,4,26
12445,7/4/2017,COCHRANE BAY,4,24,3,486033,1,4,27
12445,7/11/2017,COCHRANE BAY,4,24,5,486033,1.5,4,28
12447,6/11/2017,BLACK STONE BAY,2,18,1,486033,0.5,1.5,24
12453,6/15/2017,BLACKSTONE BAY,4,16,1,486033,0.5,2.666666667,24
12453,6/17/2017,BLACKSTONE BAY,4,24,2,486033,0.5,4,24
12453,6/18/2017,BLACKSTONE BAY,4,24,1.5,486033,0.5,4,25
12453,6/16/2017,BLACKSTONE BAYL,4,24,2,486033,0.5,4,24
12458,6/23/2017,PASSAGE  CANAL,4,6,0.5,486033,0,1,25
12458,6/24/2017,PASSAGE CANAL,4,12,1.5,486033,0.5,2,25
12468,6/19/2017,COCHRAN,4,48,4,486033,1,8,25
12468,7/1/2017,COCHRAN,4,12,3,486033,1,2,26
12468,7/3/2017,COCHRAN,4,29,5,486033,1.5,4.833333333,27
12468,7/4/2017,COCHRAN,4,10,2,486033,0.5,1.666666667,27
12468,7/15/2017,COCHRAN,4,12,3,486033,1,2,28
12468,7/18/2017,COCHRAN,4,8,2,486033,0.5,1.333333333,29
12468,7/19/2017,COCHRAN,4,12,3,486033,1,2,29
12468,7/23/2017,COCHRAN,4,48,3,486033,1,8,30
12468,7/28/2017,COCHRAN,4,10,2,486033,0.5,1.666666667,30
12468,7/30/2017,COCHRAN,4,28,1,486033,0.5,4.666666667,31
12468,6/9/2017,CULROSS,4,2,1.5,486033,0.5,0.333333333,23
12468,6/10/2017,CULROSS,4,12,1.5,486033,0.5,2,23
12468,8/5/2017,CULROSS,2,12,2,486033,1,1,31
12468,8/6/2017,CULROSS,2,24,2,486033,1,2,32
12468,8/11/2017,CULROSS,4,14,4,486033,1,2.333333333,32
12468,8/26/2017,CULROSS,4,12,4,486033,1,2,34
12468,8/27/2017,CULROSS,4,24,4,486033,1,4,35
12476,7/12/2017,PASSAGE CANAL,4,8,0,486033,0,1.333333333,28
12477,7/5/2017,PASSAGE CANAL,4,8,1,486033,0.5,1.333333333,27
12478,7/14/2017,CULROSS PASS S END,4,48,1,486033,0.5,8,28
12482,7/21/2017,LAKE BAY,4,12,0.05,486033,0,2,29
12483,6/24/2017,CULROSS PASS,4,20,4,486033,1,3.333333333,25
12483,6/30/2017,CULROSS PASS,4,40,2.5,486033,0.5,6.666666667,26
12483,6/2/2017,CULROSS PASS,4,60,3,486033,1,10,22
12484,7/19/2017,PASSAGE CANAL,3,72,1,486033,0.5,9,29
12487,7/15/2017,WHITTIER,2,20,1,486033,0.5,1.666666667,28
12487,7/16/2017,WHITTIER,2,24,0.2,486033,0,2,29
12488,7/15/2017,WHITTIER,2,20,1,486033,0.5,1.666666667,28
12488,7/16/2017,WHITTIER,2,24,0.2,486033,0,2,29
12492,6/15/2017,BLACK STONE BAY,1,9,0.5,486033,0.5,0.375,24
12493,7/15/2017,CULROSS PASSAGE,4,,2,486033,0.5,,28
12495,7/1/2017,CULROSS PASSAGE,4,12,0.5,486033,0,2,26
12495,7/3/2017,CULROSS PASSAGE,4,12,0.5,486033,0,2,27
12495,6/16/2017,MOUTH OF SURPRISE COVE,4,12,0.5,486033,0,2,24
12497,7/6/2017,PASSAGE CANEL,4,24,3,486033,1,4,27
12499,8/5/2017,COCHRANE BAY,4,8,4,486033,1,1.333333333,31
12509,6/24/2017,CULROSS PASSAGE,2,12,0.5,486033,0.5,1,25
12514,7/12/2017,COCHRANE BAY,1,5,0,486033,0,0.208333333,28
12519,8/5/2017,BLACKSTONE BAY ENTERANCE,4,8,2.5,486033,0.5,1.333333333,31
12520,7/13/2017,PERRY ISLAND WEST SIDE,4,18,1,486033,0.5,3,28
12529,6/16/2017,COCHRANE BAY,4,15,1.75,486033,0.5,2.5,24
12529,6/17/2017,COCHRANE BAY,4,12,1.75,486033,0.5,2,24
12529,6/18/2017,COCHRANE BAY,4,15,2,486033,0.5,2.5,25
12530,7/15/2017,COCHRAN BAY,4,18,4,486033,1,3,28
12530,8/4/2017,COCHRAN BAY,4,13,2,486033,0.5,2.166666667,31
12530,8/5/2017,COCHRAN BAY,4,9,1.5,486033,0.5,1.5,31
12530,6/15/2017,SHOTGUN COVE,4,3,0.25,486033,0,0.5,24
12536,7/2/2017,CULROSS PASS,4,48,4,486033,1,8,27
12536,7/9/2017,CULROSS PASS,4,48,4,486033,1,8,28
12549,6/15/2017,COCHRANE BAY,4,6,1,486033,0.5,1,24
12554,6/14/2017,PASSAGE CHANNEL,3,6,4,486033,1.5,0.75,24
12557,6/20/2017,CULLROSS,4,10,5,486033,1.5,1.666666667,25
12563,6/17/2017,SHOT GUN COVE,4,24,2,486033,0.5,4,24
12563,6/18/2017,SHOT GUN COVE,4,24,1,486033,0.5,4,25
12563,6/29/2017,SHOT GUN COVE,4,6,2,486033,0.5,1,26
12563,7/7/2017,SHOT GUN COVE,4,5,1,486033,0.5,0.833333333,27
12563,7/13/2017,SHOT GUN COVE,4,12,3,486033,1,2,28
12563,7/14/2017,SHOT GUN COVE,4,5,2,486033,0.5,0.833333333,28
12563,7/15/2017,SHOT GUN COVE,4,8,3,486033,1,1.333333333,28
12563,8/16/2017,SHOT GUN COVE,4,3,1.5,486033,0.5,0.5,33
12563,8/17/2017,SHOT GUN COVE,4,8,2.5,486033,0.5,1.333333333,33
12563,6/28/2017,STRAIGHT ACROSS WHITTIER HARBO,4,8,1,486033,0.5,1.333333333,26
12565,6/24/2017,COCHRAN BAY,4,23,2,486033,0.5,3.833333333,25
12565,8/30/2017,COCHRAN BAY,4,26,2,486033,0.5,4.333333333,35
12569,6/25/2017,BLACKSTONE BAY,1,4,0.25,486033,0.5,0.166666667,26
12569,6/28/2017,BLACKSTONE BAY,1,6,2,486033,2,0.25,26
12570,7/15/2017,COCHRANE BAY,3,22,0,486033,0,2.75,28
12571,6/16/2017,BLACKSTONE BAY,4,5,2,486033,0.5,0.833333333,24
12571,6/17/2017,BLACKSTONE BAY,4,24,3,486033,1,4,24
12571,6/18/2017,BLACKSTONE BAY,4,17,4,486033,1,2.833333333,25
12571,6/24/2017,BLACKSTONE BAY,4,11,2.5,486033,0.5,1.833333333,25
12572,6/16/2017,PASSAGE CANAL,4,18,2,486033,0.5,3,24
12574,7/18/2017,CULROSS BAY,3,7,0,486033,0,0.875,29
12574,5/13/2017,SHOT GUN COVE,3,6,0,486033,0,0.75,19
12574,6/1/2017,SHOT GUN COVE,3,7,0,486033,0,0.875,22
12574,7/4/2017,SHOT GUN COVE,3,6,0,486033,0,0.75,27
12574,7/23/2017,SHOT GUN COVE,3,7,0,486033,0,0.875,30
12574,8/6/2017,SHOT GUN COVE,2,8,0,486033,0,0.666666667,32
12577,6/18/2017,"MOUTH OF BLACKSTONE BAY, N SIDE",2,5,1,486033,0.5,0.416666667,25
12577,7/23/2017,"MOUTH OF BLACKSTONE BAY, N SIDE",2,3,1,486033,0.5,0.25,30
12592,6/17/2017,PASSAGE CANAL,3,5,1,486033,0.5,0.625,24
12592,7/8/2017,PASSAGE CANAL,3,7,1.5,486033,0.5,0.875,27
12592,8/12/2017,PASSAGE CANAL,3,6,1,486033,0.5,0.75,32
12596,5/20/2017,COCHRANE BAY,2,18,0,486033,0,1.5,20
12603,9/10/2017,BLACK STONE,4,24,0,486033,0,4,37
12603,6/10/2017,CULROSS,4,24,1,486033,0.5,4,23
12603,8/9/2017,SHOTGUN COVE,4,24,0,486033,0,4,32
12610,6/17/2017,HIDDEN BAY,4,8,1,486033,0.5,1.333333333,24
12610,6/18/2017,HIDDEN BAY,4,18,1.5,486033,0.5,3,25
12610,6/19/2017,WHITTIER,4,24,2.5,486033,0.5,4,25
12610,6/21/2017,WHITTIER,4,14,3.5,486033,1,2.333333333,25
12610,6/29/2017,WHITTIER,4,17,2,486033,0.5,2.833333333,26
12610,7/30/2017,WHITTIER,4,16,3,486033,1,2.666666667,31
12614,7/14/2017, COCKRAN BAY,4,24,3,486033,1,4,28
12614,6/23/2017,COCKRAN BAY,4,12,4,486033,1,2,25
12614,7/15/2017,COCKRAN BAY,4,12,3,486033,1,2,28
12614,6/22/2017,COCKRANBAY,4,24,2,486033,0.5,4,25
12615,6/15/2017,CULROSS BAY,2,12,2.5,486033,1.5,1,24
12617,6/18/2017,BLACKSTONE BAY,4,6,0.5,486033,0,1,25
12617,6/25/2017,BLACKSTONE BAY,4,17,2.5,486033,0.5,2.833333333,26
12617,7/9/2017,BLACKSTONE BAY,4,23,1,486033,0.5,3.833333333,28
12617,7/13/2017,BLACKSTONE BAY,4,90,3,486033,1,15,28
12617,7/15/2017,BLACKSTONE BAY,4,20,3,486033,1,3.333333333,28
12617,7/20/2017,BLACKSTONE BAY,4,99,2.5,486033,0.5,16.5,29
12617,7/21/2017,BLACKSTONE BAY,4,27,3,486033,1,4.5,29
12617,7/27/2017,BLACKSTONE BAY,4,94,2,486033,0.5,15.66666667,30
12617,6/18/2017,PASSAGE CANAL,4,2,1,486033,0.5,0.333333333,25
